snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,270,445,0,378,96,201,40,133871
2,270,806,0,414,320,272,70,211641
3,270,876,0,414,380,282,70,212072
4,270,827,0,414,341,272,70,211671
5,270,888,0,419,362,307,70,274334
