snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,523,0,215,221,37,50,14774
2,0,523,0,215,221,37,50,14774
3,0,523,0,215,221,37,50,14774
4,0,523,0,215,221,37,50,14774
5,0,523,0,215,221,37,50,14774
