snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,99,0,0,93,6,0,2072
1,333,7054,0,1696,4617,784,290,295304
2,18,667,0,173,429,73,10,22031
3,98,1242,0,413,781,86,60,47570
4,78,1814,0,528,1180,144,40,65621
5,48,2254,0,764,1349,179,10,98827
6,50,2859,0,906,1675,318,10,126033
7,111,4215,0,993,2970,293,70,184435
8,119,5098,0,1131,3507,499,80,202307
9,257,6486,0,1709,4113,701,220,280464
10,309,6793,0,1687,4417,728,270,286351
