snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,125,0,85,25,15,0,919
2,0,125,0,85,25,15,0,959
3,0,120,0,65,40,15,0,1208
4,0,125,0,70,40,15,0,1314
