snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,6,0,0,6,0,0,41
2,10,20,0,0,6,14,10,220
3,0,20,0,0,6,14,0,230
4,0,6,0,0,6,0,0,41
5,0,6,0,0,6,0,0,41
6,0,6,0,0,6,0,0,41
7,0,6,0,0,6,0,0,41
8,0,6,0,0,6,0,0,41
9,0,6,0,0,6,0,0,41
