snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,221,0,20,196,5,0,10071
1,0,27,0,0,27,0,0,438
2,0,42,0,0,37,5,0,620
3,0,196,0,90,86,20,0,6206
4,0,196,0,90,86,20,0,6208
5,0,213,0,95,98,20,0,6859
6,0,199,0,95,84,20,0,6499
