snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,153,0,55,98,0,0,1597
2,0,153,0,55,98,0,0,1518
3,0,159,0,55,104,0,0,1819
