snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,168,0,80,74,14,0,1243
2,0,256,0,120,117,19,0,1754
3,10,706,0,230,313,173,0,10660
4,10,1260,0,315,697,258,0,32575
5,10,1554,0,375,852,337,0,39315
6,10,1723,0,335,959,439,0,67735
7,10,1911,0,440,1006,475,0,84262
8,0,2064,0,525,1177,362,0,86836
