snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,35,1669,2,1113,515,59,19,17743
2,149,4495,1,3245,1154,220,26,109628
3,154,4898,3,3530,1261,231,33,118029
4,164,5227,3,3595,1528,231,40,165245
5,164,4170,3,2630,1426,241,40,187721
