snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
2,0,5,0,5,0,0,0,72.0
3,0,19,0,15,0,4,0,240.0
4,0,24,0,20,0,4,0,308.0
5,0,29,0,25,0,4,0,431.0
6,0,29,0,25,0,4,0,431.0
7,0,54,0,50,0,4,0,706.0
8,0,54,0,50,0,4,0,706.0
