snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,39,0,25,14,0,0,1785.0
1,60,341,0,75,246,20,60,4153.0
2,10,311,0,55,246,10,10,3303.0
3,10,311,0,55,246,10,10,3303.0
4,101692,24035,0,125675,0,52,0,1193440180.0
