snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,23,0,0,10,13,0,335
1,10,1519,0,635,589,295,10,48943
2,70,721,0,215,414,92,70,38318
3,355,602,0,160,368,65,364,48281
4,65,662,0,120,457,76,74,33052
5,45,746,0,140,515,82,54,34338
6,45,770,0,160,507,84,64,30697
7,45,803,0,165,525,94,64,31508
