snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,2215,2515,0,4547,5,178,0,5656321
2,2254,3154,0,5186,15,207,0,5934027
3,2254,2899,0,4991,15,147,0,5930917
4,2254,2899,0,4991,15,147,0,5930918
5,2254,2899,0,4991,15,147,0,5930917
