snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,294,4019,0,1644,1690,709,270,93746
2,31,1186,0,406,453,338,20,25024
3,31,1494,0,581,570,354,20,29459
4,211,1573,0,581,627,376,200,33222
5,213,2256,0,713,1087,469,200,53659
6,213,2290,0,723,1106,474,200,56419
7,213,2499,0,883,1120,509,200,58809
8,213,2531,0,893,1120,531,200,59416
9,263,2701,0,1068,1143,503,250,63882
10,263,3072,0,1273,1277,535,250,79653
