snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,30,15,0,45,0,0,0,333
2,0,0,0,0,0,0,0,0
3,10,5,0,15,0,0,0,111
4,10,5,0,15,0,0,0,111
5,10,5,0,15,0,0,0,111
6,10,5,0,15,0,0,0,111
7,10,5,0,15,0,0,0,111
8,10,5,0,15,0,0,0,111
9,10,5,0,15,0,0,0,111
10,10,5,0,15,0,0,0,111
11,10,5,0,15,0,0,0,111
12,10,5,0,15,0,0,0,111
