snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,1225,7069,0,3665,1969,1488,1172,559430
2,335,4411,0,2470,966,990,320,193668
3,425,6992,0,3805,1706,1504,402,526208
4,870,7960,0,4030,2140,1858,802,613108
5,870,7987,0,4050,2145,1860,802,613110
6,890,6941,0,3665,1832,1522,812,542950
7,890,6573,0,3580,1625,1446,812,513115
8,890,5957,0,3505,1397,1133,812,469290
9,0,0,0,0,0,0,0,0
10,975,6201,0,3290,1608,1346,932,523962
