snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,40,4,0,0,0,4,40,282
2,40,10,0,0,8,2,40,302
3,40,10,0,0,8,2,40,326
4,40,10,0,0,8,2,40,330
5,40,10,0,0,8,2,40,330
6,40,100,0,0,98,2,40,1335
7,40,100,0,0,98,2,40,1335
