snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
2,0,4216,0,2520,1232,464,0,322136
3,0,4216,0,2520,1232,464,0,322136
4,0,4216,0,2520,1232,464,0,322136
