snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,40,1498,0,290,1027,181,40,113264
2,40,1634,0,360,1086,188,40,117987
3,40,2259,0,675,1331,253,40,139917
4,10,2387,0,690,1467,230,10,140024
5,10,2493,0,725,1538,230,10,144951
6,10,10500,0,745,9505,250,10,4293946
7,10,10525,0,750,9520,255,10,4295072
