snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,20,515,0,45,257,213,20,101272
2,563,3109,0,2411,405,832,24,1638359
3,574,3246,0,2479,498,819,24,1652392
4,450,2718,0,1965,490,685,28,1613743
5,450,2718,0,1965,490,685,28,1613743
