snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,112,0,80,0,32,0,1428.0
2,0,112,0,80,0,32,0,1428.0
3,0,152,0,100,20,32,0,3179.0
4,0,190,0,120,40,30,0,2925.0
5,10,247,0,145,71,31,10,5414.0
6,10,242,0,145,66,31,10,5350.0
