snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,230,568,0,290,234,64,210,8120
2,80,203,0,100,69,34,80,4007
3,160,330,0,175,111,44,160,5769
4,160,330,0,175,111,44,160,5780
5,160,348,0,195,114,39,160,5148
6,230,376,0,245,117,34,210,5537
7,230,376,0,245,117,34,210,5537
8,230,377,0,245,118,34,210,5559
9,230,379,0,245,115,39,210,5624
10,230,379,0,245,115,39,210,5624
