snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,134,0,40,75,19,0,2342.0
2,0,86,0,30,47,9,0,1661.0
3,0,80,0,30,41,9,0,1609.0
4,0,0,0,0,0,0,0,367.0
5,0,0,0,0,0,0,0,367.0
6,0,44,0,10,34,0,0,587.0
7,0,44,0,10,34,0,0,609.0
8,0,134,0,90,34,10,0,905.0
9,0,134,0,90,34,10,0,905.0
10,0,54,0,10,34,10,0,733.0
