snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
3,0,15,0,15,0,0,0,56
4,0,15,0,15,0,0,0,56
5,0,15,0,15,0,0,0,56
6,0,15,0,15,0,0,0,56
7,0,15,0,15,0,0,0,56
8,0,15,0,15,0,0,0,56
