snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,45,0,25,0,20,0,936
2,0,70,0,25,10,35,0,1740
3,20,90,0,45,10,55,0,3261
4,20,95,0,45,10,60,0,3352
5,20,101,0,45,16,60,0,3450
6,20,101,0,45,16,60,0,3450
