snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,163,296,15,293,0,166,15,42209
2,176,294,17,289,0,173,25,48096
3,174,294,19,289,0,171,27,48034
