snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,116,0,30,77,9,0,1739.0
2,0,86,0,30,47,9,0,1661.0
3,0,80,0,30,41,9,0,1609.0
4,0,80,0,30,41,9,0,1516.0
5,0,63,0,25,31,7,0,636.0
6,0,100,0,25,68,7,0,825.0
7,0,8,0,0,8,0,0,46.0
8,0,8,0,0,8,0,0,46.0
9,0,8,0,0,8,0,0,46.0
10,0,36,0,0,36,0,0,130.0
