snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,0,173,0,160,6,7,0,942
2,0,1232,0,1070,144,18,0,32660
3,15,2588,0,2320,188,95,0,14880
4,0,3407,0,3090,226,91,0,16305
5,5,3297,0,2990,231,81,0,15312
6,15,1368,0,1150,169,64,0,10264
