snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,12,146,0,66,65,20,7,6808
2,12,146,1,66,65,20,8,7463
3,7,101,1,36,63,2,8,6461
4,0,374,0,272,97,5,0,3381
5,0,373,0,272,96,5,0,3344
6,20,403,0,302,96,5,20,4038
7,20,403,0,302,96,5,20,4088
