snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,498,7232,0,5357,389,1908,76,20148251
1,473,7361,6,5412,457,1915,56,20155504
2,473,7382,6,5432,458,1915,56,20156897
3,473,7398,6,5437,469,1915,56,20157202
