snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,30,16,0,15,15,16,0,2119.0
2,31,43,0,45,15,14,0,1797.0
3,31,57,0,15,20,53,0,2997.0
4,31,55,0,15,18,53,0,2718.0
