snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,25,644,0,340,38,271,20,31433
1,30,1020,0,505,195,320,30,48232
2,20,1083,0,620,158,305,20,44808
3,10,1184,0,720,159,305,10,45485
4,10,1184,0,720,159,305,10,45485
