snapshot,bugs,smells,vulnerability,Major,Critical,Minor,Blocker,nCLOC
0,0,0,0,0,0,0,0,0
1,12785,59277,0,67445,2006,2513,98,59107618
2,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0
10,3557,16688,0,19187,450,586,22,16940699
11,3557,16698,0,19187,455,591,22,16940839
12,3556,16817,0,19191,514,646,22,16947088
13,2115,9059,0,9880,587,675,32,8278899
14,0,0,0,0,0,0,0,0
